,subject,type,metric,popsd,sampsize,popmean,sampmean,z,p,p≤0.05,p≤0.005,p≤0.0005,p≤0.00005,Positive?
117,mth,AP Math,English Avg,7.236619252974215,24,83.19081836327345,79.91666666666667,-2.2165048945633736,0.01332847152250162,True,False,False,False,False
118,mth,AP Math,Math Avg,7.575285658571098,24,85.60878243512974,86.69583333333334,0.7030018787529708,0.24102728932331796,False,False,False,False,True
119,mth,AP Math,Science Avg,6.372395295577668,24,85.98203592814372,86.21250000000002,0.17717651021550013,0.42968487294318175,False,False,False,False,True
120,mth,AP Math|Prep Courses,Composite ACT,4.568623777226112,8,24.043912175648703,27.375,2.0622707442606467,0.01959098335863952,True,False,False,False,True
121,mth,AP Math|Prep Courses,English ACT,5.8674127317933324,8,24.067864271457086,25.875,0.8711423495081958,0.19183821658850092,False,False,False,False,True
122,mth,AP Math|Prep Courses,Math ACT,4.851497679371729,8,22.882235528942115,25.375,1.453283730408126,0.07307249632201276,False,False,False,False,True
123,mth,AP Math|Prep Courses,Science ACT,4.779078392380357,8,23.65868263473054,27.875,2.495365303377389,0.006291375854429954,True,False,False,False,True
124,mth,AP Math|Prep Courses,Last GPA,0.5668297576165395,8,3.7119560878243516,4.31875,3.0278444934599205,0.0012315239923485976,True,True,False,False,True
125,mth,AP Math|Prep Courses,English Avg,7.236619252974215,8,83.19081836327345,90.2875,2.7737326139904166,0.0027708602929355113,True,True,False,False,True
126,mth,AP Math|Prep Courses,Math Avg,7.575285658571098,8,85.60878243512974,88.9125,1.2335276574562932,0.1086894822680241,False,False,False,False,True
127,mth,AP Math|Prep Courses,Science Avg,6.372395295577668,8,85.98203592814372,91.3375,2.377055901876354,0.008725721557549599,True,False,False,False,True
128,sci,None,Composite ACT,4.568623777226112,179,24.043912175648703,22.93854748603352,-3.2370298699838957,0.0006039038440055387,True,True,False,False,False
129,sci,None,English ACT,5.8674127317933324,179,24.067864271457086,23.033519553072626,-2.358550490300172,0.009173231919138557,True,False,False,False,False
130,sci,None,Math ACT,4.851497679371729,179,22.882235528942115,21.335195530726256,-4.266308239532807,9.936707918204459e-06,True,True,True,True,False
131,sci,None,Science ACT,4.779078392380357,179,23.65868263473054,22.70391061452514,-2.6728958980132593,0.0037599791393011896,True,True,False,False,False
132,sci,None,Last GPA,0.5668297576165395,179,3.7119560878243516,3.416256983240223,-6.979493112316895,1.481234769618918e-12,True,True,True,True,False
133,sci,None,English Avg,7.236619252974215,179,83.19081836327345,78.89217877094973,-7.947340610913668,9.527897247235538e-16,True,True,True,True,False
134,sci,None,Math Avg,7.575285658571098,179,85.60878243512974,82.59553072625698,-5.321853469175457,5.135764787008451e-08,True,True,True,True,False
135,sci,None,Science Avg,6.372395295577668,179,85.98203592814372,82.41731843575418,-7.484261001541629,3.59754198516774e-14,True,True,True,True,False
136,sci,Prep Courses,Composite ACT,4.568623777226112,110,24.043912175648703,20.5,-8.135680739321108,2.0481500416372427e-16,True,True,True,True,False
137,sci,Prep Courses,English ACT,5.8674127317933324,110,24.067864271457086,19.7,-7.807623061332349,2.9138282641056836e-15,True,True,True,True,False
138,sci,Prep Courses,Math ACT,4.851497679371729,110,22.882235528942115,19.663636363636364,-6.958047816118691,1.7251006188556293e-12,True,True,True,True,False
139,sci,Prep Courses,Science ACT,4.779078392380357,110,23.65868263473054,20.463636363636365,-7.011797096233781,1.1763812491508563e-12,True,True,True,True,False
140,sci,Prep Courses,Last GPA,0.5668297576165395,110,3.7119560878243516,3.4531818181818177,-4.788117420318352,8.417657013718948e-07,True,True,True,True,False
141,sci,Prep Courses,English Avg,7.236619252974215,110,83.19081836327345,82.65636363636364,-0.774589386195765,0.2192911655049254,False,False,False,False,False
142,sci,Prep Courses,Math Avg,7.575285658571098,110,85.60878243512974,81.74454545454545,-5.350089909913171,4.395527273857324e-08,True,True,True,True,False
143,sci,Prep Courses,Science Avg,6.372395295577668,110,85.98203592814372,85.20545454545457,-1.278146423298354,0.10059890144030315,False,False,False,False,False
144,sci,AP Science|Honors Science,Composite ACT,4.568623777226112,76,24.043912175648703,28.236842105263158,8.000902999122998,6.175503007145352e-16,True,True,True,True,True
145,sci,AP Science|Honors Science,English ACT,5.8674127317933324,76,24.067864271457086,28.710526315789473,6.898064140127931,2.635797312121691e-12,True,True,True,True,True
146,sci,AP Science|Honors Science,Math ACT,4.851497679371729,76,22.882235528942115,27.210526315789473,7.777632139594885,3.6947284669381045e-15,True,True,True,True,True
147,sci,AP Science|Honors Science,Science ACT,4.779078392380357,76,23.65868263473054,27.855263157894736,7.655229275196175,9.648382757599104e-15,True,True,True,True,True
148,sci,AP Science|Honors Science,Last GPA,0.5668297576165395,76,3.7119560878243516,4.180789473684212,7.210621259244598,2.784858622482819e-13,True,True,True,True,True
149,sci,AP Science|Honors Science,English Avg,7.236619252974215,76,83.19081836327345,88.3328947368421,6.194547616455548,2.9226334258020057e-10,True,True,True,True,True
150,sci,AP Science|Honors Science,Math Avg,7.575285658571098,76,85.60878243512974,92.03815789473683,7.399060355380429,6.857575449528057e-14,True,True,True,True,True
151,sci,AP Science|Honors Science,Science Avg,6.372395295577668,76,85.98203592814372,90.19210526315788,5.759613434327185,4.215339370812265e-09,True,True,True,True,True
152,sci,Honors Science,Composite ACT,4.568623777226112,44,24.043912175648703,25.022727272727273,1.4211555052213014,0.07763577836903184,False,False,False,False,True
153,sci,Honors Science,English ACT,5.8674127317933324,44,24.067864271457086,25.886363636363637,2.055856763650986,0.0198981623482732,True,False,False,False,True
154,sci,Honors Science,Math ACT,4.851497679371729,44,22.882235528942115,23.613636363636363,1.000013727862987,0.1586519322133042,False,False,False,False,True
155,sci,Honors Science,Science ACT,4.779078392380357,44,23.65868263473054,23.954545454545453,0.4106507080139566,0.34066433785633154,False,False,False,False,True
156,sci,Honors Science,Last GPA,0.5668297576165395,44,3.7119560878243516,3.8345454545454545,1.4345857013958412,0.07570259576670707,False,False,False,False,True
157,sci,Honors Science,English Avg,7.236619252974215,44,83.19081836327345,83.29772727272726,0.09799513474710675,0.46096807834179915,False,False,False,False,True
158,sci,Honors Science,Math Avg,7.575285658571098,44,85.60878243512974,86.85454545454547,1.090844279496536,0.13767070438454537,False,False,False,False,True
159,sci,Honors Science,Science Avg,6.372395295577668,44,85.98203592814372,86.73181818181818,0.7804746236100701,0.21755577932806364,False,False,False,False,True
160,sci,AP Science|Honors Science|Prep Course,Composite ACT,4.568623777226112,37,24.043912175648703,28.37837837837838,5.7710001725763,3.94011970563216e-09,True,True,True,True,True
161,sci,AP Science|Honors Science|Prep Course,English ACT,5.8674127317933324,37,24.067864271457086,28.864864864864863,4.973063392879947,3.295154920147884e-07,True,True,True,True,True
162,sci,AP Science|Honors Science|Prep Course,Math ACT,4.851497679371729,37,22.882235528942115,26.513513513513512,4.552862460506869,2.6460436834369063e-06,True,True,True,True,True
163,sci,AP Science|Honors Science|Prep Course,Science ACT,4.779078392380357,37,23.65868263473054,27.864864864864863,5.353586102680317,4.3113987343180505e-08,True,True,True,True,True
164,sci,AP Science|Honors Science|Prep Course,Last GPA,0.5668297576165395,37,3.7119560878243516,4.365405405405405,7.012294204779404,1.1722077946880128e-12,True,True,True,True,True
165,sci,AP Science|Honors Science|Prep Course,English Avg,7.236619252974215,37,83.19081836327345,91.3081081081081,6.823012815986013,4.4575349503414385e-12,True,True,True,True,True
166,sci,AP Science|Honors Science|Prep Course,Math Avg,7.575285658571098,37,85.60878243512974,91.77837837837838,4.9540292897352645,3.634612853391624e-07,True,True,True,True,True
167,sci,AP Science|Honors Science|Prep Course,Science Avg,6.372395295577668,37,85.98203592814372,92.0972972972973,5.837315639392642,2.6524270745621977e-09,True,True,True,True,True
168,sci,AP Science,Composite ACT,4.568623777226112,29,24.043912175648703,25.655172413793103,1.8992375719015004,0.028766623404681,True,False,False,False,True
169,sci,AP Science,English ACT,5.8674127317933324,29,24.067864271457086,25.24137931034483,1.0770627833658157,0.14072610908224586,False,False,False,False,True
170,sci,AP Science,Math ACT,4.851497679371729,29,22.882235528942115,26.724137931034484,4.264513553446163,1.001690919210845e-05,True,True,True,True,True
171,sci,AP Science,Science ACT,4.779078392380357,29,23.65868263473054,25.137931034482758,1.6668478248978857,0.04777233389068824,True,False,False,False,True
172,sci,AP Science,Last GPA,0.5668297576165395,29,3.7119560878243516,3.849310344827586,1.3049338024068888,0.09595769493016187,False,False,False,False,True
173,sci,AP Science,English Avg,7.236619252974215,29,83.19081836327345,81.77241379310345,-1.0555125406686128,0.14559548853426202,False,False,False,False,False
174,sci,AP Science,Math Avg,7.575285658571098,29,85.60878243512974,88.15172413793104,1.8077417514976375,0.035323351605413285,True,False,False,False,True
175,sci,AP Science,Science Avg,6.372395295577668,29,85.98203592814372,86.58275862068965,0.5076569410234871,0.30584697525623294,False,False,False,False,True
176,sci,AP Science|Prep Courses,Composite ACT,4.568623777226112,14,24.043912175648703,25.142857142857142,0.9000249866733548,0.18405347683629258,False,False,False,False,True
177,sci,AP Science|Prep Courses,English ACT,5.8674127317933324,14,24.067864271457086,25.5,0.9132749769808111,0.18054896970820616,False,False,False,False,True
178,sci,AP Science|Prep Courses,Math ACT,4.851497679371729,14,22.882235528942115,24.714285714285715,1.4129459729679112,0.07883580511876254,False,False,False,False,True
179,sci,AP Science|Prep Courses,Science ACT,4.779078392380357,14,23.65868263473054,23.428571428571427,-0.18015969264648496,0.42851360060891014,False,False,False,False,False
180,sci,AP Science|Prep Courses,Last GPA,0.5668297576165395,14,3.7119560878243516,4.2700000000000005,3.683661801589436,0.00011495361684775699,True,True,True,False,True
181,sci,AP Science|Prep Courses,English Avg,7.236619252974215,14,83.19081836327345,90.27142857142856,3.660993699139546,0.0001256194690559773,True,True,True,False,True
182,sci,AP Science|Prep Courses,Math Avg,7.575285658571098,14,85.60878243512974,90.67857142857142,2.5041185628733653,0.006137844504418662,True,False,False,False,True
183,sci,AP Science|Prep Courses,Science Avg,6.372395295577668,14,85.98203592814372,90.29285714285716,2.5311700377859547,0.005684136137271994,True,False,False,False,True
